WRK,SEX,OCC_CODE,OCC_TITLE,H_MEAN
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
2.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,1.0,111021,General and Operations Managers,52.83
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
2.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,1.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
1.0,2.0,112021,Marketing Managers,71.4
